armyPerception,civilianPerception,myWorld,percentCivilianGlassesWearers,redCrossPerception,totalNumberArmy,totalNumberCivilians,totalNumberRedCross,totalZombified
2.7078125,1.8359375,0,0.328125,2.1265625,10,100,10,6
2.7078125,1.8359375,1,0.328125,2.1265625,10,100,10,5
2.7078125,1.8359375,2,0.328125,2.1265625,10,100,10,12
2.7078125,1.8359375,0,0.328125,2.1265625,10,100,10,13
2.7078125,1.8359375,1,0.328125,2.1265625,10,100,10,13
2.7078125,1.8359375,2,0.328125,2.1265625,10,100,10,17
2.7078125,1.8359375,0,0.328125,2.1265625,10,100,10,9
2.7078125,1.8359375,1,0.328125,2.1265625,10,100,10,6
2.7078125,1.8359375,2,0.328125,2.1265625,10,100,10,18
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,1
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,5
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,1
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,5
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,4
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,3
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,4
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,2
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,3
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,7
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,4
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,1
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,4
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,5
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,2
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,12
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,4
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,3
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,3
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,1
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,6
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,3
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,5
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,1
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,19
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,1
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,6
4.2578125,3.3859375,0,0.828125,3.6765625,10,100,10,1
4.2578125,3.3859375,1,0.828125,3.6765625,10,100,10,4
4.2578125,3.3859375,2,0.828125,3.6765625,10,100,10,5
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,15
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,7
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,7
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,23
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,10
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,7
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,5
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,14
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,10
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,7
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,9
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,4
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,40
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,5
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,20
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,17
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,3
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,32
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,33
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,11
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,16
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,7
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,7
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,9
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,36
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,11
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,14
1.9328124999999998,4.1609375,0,0.078125,2.9015625,10,100,10,2
1.9328124999999998,4.1609375,1,0.078125,2.9015625,10,100,10,20
1.9328124999999998,4.1609375,2,0.078125,2.9015625,10,100,10,11
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,3
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,6
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,3
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,17
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,13
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,7
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,4
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,3
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,8
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,11
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,4
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,5
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,10
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,2
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,8
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,11
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,3
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,10
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,3
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,7
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,16
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,9
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,3
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,5
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,5
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,4
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,18
3.4828125,2.6109375,0,0.578125,4.4515625,10,100,10,1
3.4828125,2.6109375,1,0.578125,4.4515625,10,100,10,10
3.4828125,2.6109375,2,0.578125,4.4515625,10,100,10,11
3.50703125,3.89453125,1,0.4296875,2.8773437499999996,10,100,10,1
3.50703125,3.89453125,2,0.4296875,2.8773437499999996,10,100,10,1
3.50703125,3.89453125,0,0.4296875,2.8773437499999996,10,100,10,6
3.50703125,3.89453125,1,0.4296875,2.8773437499999996,10,100,10,1
3.50703125,3.89453125,2,0.4296875,2.8773437499999996,10,100,10,3
3.50703125,3.89453125,0,0.4296875,2.8773437499999996,10,100,10,22
3.50703125,3.89453125,1,0.4296875,2.8773437499999996,10,100,10,2
3.50703125,3.89453125,2,0.4296875,2.8773437499999996,10,100,10,0
3.50703125,3.89453125,0,0.4296875,2.8773437499999996,10,100,10,6
3.50703125,3.89453125,1,0.4296875,2.8773437499999996,10,100,10,3
3.50703125,3.89453125,2,0.4296875,2.8773437499999996,10,100,10,7
3.50703125,3.89453125,0,0.4296875,2.8773437499999996,10,100,10,4
3.50703125,3.89453125,1,0.4296875,2.8773437499999996,10,100,10,11
3.50703125,3.89453125,2,0.4296875,2.8773437499999996,10,100,10,0
3.50703125,3.89453125,0,0.4296875,2.8773437499999996,10,100,10,7
3.50703125,3.89453125,1,0.4296875,2.8773437499999996,10,100,10,9
3.50703125,3.89453125,2,0.4296875,2.8773437499999996,10,100,10,6
3.50703125,3.89453125,0,0.4296875,2.8773437499999996,10,100,10,2
3.50703125,3.89453125,1,0.4296875,2.8773437499999996,10,100,10,11
3.50703125,3.89453125,2,0.4296875,2.8773437499999996,10,100,10,9
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,3
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,4
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,15
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,19
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,13
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,7
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,5
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,9
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,10
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,17
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,5
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,4
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,5
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,5
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,4
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,4
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,8
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,4
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,3
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,4
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,9
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,11
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,3
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,3
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,13
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,5
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,6
2.73203125,3.1195312499999996,0,0.6796875,3.65234375,10,100,10,1
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,6
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,3
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,7
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,4
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,6
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,14
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,16
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,4
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,2
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,9
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,2
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,21
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,11
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,13
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,5
2.73203125,3.1195312499999996,2,0.6796875,3.65234375,10,100,10,8
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,9
2.73203125,3.1195312499999996,1,0.6796875,3.65234375,10,100,10,5
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,2
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,15
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,2
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,8
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,9
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,13
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,12
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,6
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,11
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,3
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,3
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,20
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,49
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,14
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,7
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,9
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,5
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,6
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,16
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,22
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,13
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,9
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,28
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,5
4.28203125,1.5695312499999998,2,0.1796875,2.10234375,10,100,10,4
4.28203125,1.5695312499999998,1,0.1796875,2.10234375,10,100,10,8
4.28203125,1.5695312499999998,0,0.1796875,2.10234375,10,100,10,0
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,10
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,21
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,45
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,16
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,3
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,7
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,8
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,10
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,3
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,38
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,4
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,13
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,15
1.8117187499999998,1.52109375,0,0.3515625,2.6351562499999996,10,100,10,47
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,16
1.8117187499999998,1.52109375,1,0.3515625,2.6351562499999996,10,100,10,22
1.8117187499999998,1.52109375,2,0.3515625,2.6351562499999996,10,100,10,26
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,4
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,3
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,3
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,16
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,3
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,3
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,1
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,2
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,8
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,7
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,0
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,1
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,2
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,26
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,3
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,5
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,3
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,2
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,6
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,2
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,14
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,7
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,10
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,3
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,19
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,7
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,5
3.3617187499999996,3.07109375,0,0.8515625,4.18515625,10,100,10,4
3.3617187499999996,3.07109375,1,0.8515625,4.18515625,10,100,10,5
3.3617187499999996,3.07109375,2,0.8515625,4.18515625,10,100,10,3
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,10
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,6
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,24
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,21
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,4
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,5
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,2
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,22
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,28
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,20
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,5
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,15
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,14
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,7
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,14
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,12
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,5
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,2
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,13
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,11
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,26
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,16
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,7
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,14
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,8
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,2
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,2
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,6
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,16
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,3
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,5
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,8
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,2
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,29
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,12
2.58671875,3.84609375,0,0.1015625,1.86015625,10,100,10,1
2.58671875,3.84609375,2,0.1015625,1.86015625,10,100,10,14
2.58671875,3.84609375,1,0.1015625,1.86015625,10,100,10,15
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,17
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,2
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,5
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,3
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,3
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,4
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,4
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,7
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,5
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,10
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,6
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,3
4.13671875,2.29609375,1,0.6015625,3.41015625,10,100,10,0
4.13671875,2.29609375,0,0.6015625,3.41015625,10,100,10,8
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,9
2.19921875,2.68359375,1,0.7265625,3.79765625,10,100,10,6
2.19921875,2.68359375,0,0.7265625,3.79765625,10,100,10,22
2.19921875,2.68359375,2,0.7265625,3.79765625,10,100,10,9
2.19921875,2.68359375,1,0.7265625,3.79765625,10,100,10,5
2.19921875,2.68359375,0,0.7265625,3.79765625,10,100,10,2
4.13671875,2.29609375,2,0.6015625,3.41015625,10,100,10,8
2.19921875,2.68359375,2,0.7265625,3.79765625,10,100,10,5
4.0580078125,4.2759765625,1,0.654296875,2.0962890625,10,100,10,3
4.0580078125,4.2759765625,0,0.654296875,2.0962890625,10,100,10,2
2.5080078125,2.7259765624999996,2,0.154296875,3.6462890625,10,100,10,20
2.5080078125,2.7259765624999996,1,0.154296875,3.6462890625,10,100,10,16
2.5080078125,2.7259765624999996,0,0.154296875,3.6462890625,10,100,10,1
2.5080078125,2.7259765624999996,2,0.154296875,3.6462890625,10,100,10,12
4.0580078125,4.2759765625,2,0.654296875,2.0962890625,10,100,10,10
2.5080078125,2.7259765624999996,1,0.154296875,3.6462890625,10,100,10,23
2.5080078125,2.7259765624999996,0,0.154296875,3.6462890625,10,100,10,7
2.5080078125,2.7259765624999996,2,0.154296875,3.6462890625,10,100,10,11
2.5080078125,2.7259765624999996,1,0.154296875,3.6462890625,10,100,10,14
2.5080078125,2.7259765624999996,0,0.154296875,3.6462890625,10,100,10,8
2.5080078125,2.7259765624999996,2,0.154296875,3.6462890625,10,100,10,24
2.5080078125,2.7259765624999996,1,0.154296875,3.6462890625,10,100,10,3
4.0580078125,4.2759765625,0,0.654296875,2.0962890625,10,100,10,1
2.5080078125,2.7259765624999996,0,0.154296875,3.6462890625,10,100,10,6
2.5080078125,2.7259765624999996,2,0.154296875,3.6462890625,10,100,10,5
2.5080078125,2.7259765624999996,1,0.154296875,3.6462890625,10,100,10,3
4.0580078125,4.2759765625,1,0.654296875,2.0962890625,10,100,10,4
4.0580078125,4.2759765625,2,0.654296875,2.0962890625,10,100,10,6
1.7330078125,3.5009765625,0,0.404296875,4.4212890625,10,100,10,1
1.7330078125,3.5009765625,1,0.404296875,4.4212890625,10,100,10,8
1.7330078125,3.5009765625,2,0.404296875,4.4212890625,10,100,10,5
1.7330078125,3.5009765625,0,0.404296875,4.4212890625,10,100,10,33
1.7330078125,3.5009765625,1,0.404296875,4.4212890625,10,100,10,4
1.7330078125,3.5009765625,2,0.404296875,4.4212890625,10,100,10,3
1.7330078125,3.5009765625,0,0.404296875,4.4212890625,10,100,10,20
1.7330078125,3.5009765625,1,0.404296875,4.4212890625,10,100,10,3
1.7330078125,3.5009765625,2,0.404296875,4.4212890625,10,100,10,14
1.7330078125,3.5009765625,0,0.404296875,4.4212890625,10,100,10,39
1.7330078125,3.5009765625,1,0.404296875,4.4212890625,10,100,10,9
1.7330078125,3.5009765625,2,0.404296875,4.4212890625,10,100,10,5
1.7330078125,3.5009765625,0,0.404296875,4.4212890625,10,100,10,29
1.7330078125,3.5009765625,1,0.404296875,4.4212890625,10,100,10,7
