armyPerception,civilianPerception,percentCivilianGlassesWearers,redCrossPerception,totalNumberArmy,totalNumberCivilians,totalNumberRedCross,totalZombified
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,5
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,6
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,3
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,8
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,5
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,3
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,3
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,10
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,6
3.55244140625,2.74716796875,0.4697265625,3.77041015625,10,100,10,15
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,13
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,16
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,11
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,11
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,9
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,11
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,15
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,16
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,14
1.6149414062499998,2.35966796875,0.3447265625,3.38291015625,10,100,10,10
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,4
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,4
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,4
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,3
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,4
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,3
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,3
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,5
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,3
3.1649414062499996,3.90966796875,0.8447265625,1.8329101562499999,10,100,10,5
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,3
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,13
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,3
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,7
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,10
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,10
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,10
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,14
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,12
2.38994140625,3.1346679687499996,0.0947265625,4.15791015625,10,100,10,21
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,2
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,3
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,10
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,1
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,5
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,3
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,11
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,8
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,6
3.93994140625,1.5846679687499998,0.5947265625,2.60791015625,10,100,10,23
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,6
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,7
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,51
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,14
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,9
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,12
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,10
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,22
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,14
1.76025390625,1.53623046875,0.9228515625,2.17197265625,10,100,10,19
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,4
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,5
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,6
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,15
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,9
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,4
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,2
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,13
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,4
3.31025390625,3.08623046875,0.4228515625,3.72197265625,10,100,10,10
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,20
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,2
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,2
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,8
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,16
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,3
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,3
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,9
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,6
2.53525390625,3.86123046875,0.6728515625,2.94697265625,10,100,10,7
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,4
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,14
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,6
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,12
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,7
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,4
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,16
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,9
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,6
4.08525390625,2.31123046875,0.1728515625,4.49697265625,10,100,10,5
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,5
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,10
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,4
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,16
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,8
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,4
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,5
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,7
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,28
2.9227539062499996,2.69873046875,0.0478515625,3.33447265625,10,100,10,8
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,5
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,10
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,15
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,3
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,3
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,3
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,8
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,4
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,12
4.47275390625,4.24873046875,0.5478515625,1.78447265625,10,100,10,5
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,5
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,8
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,11
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,11
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,14
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,23
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,4
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,7
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,18
2.14775390625,3.47373046875,0.2978515625,4.10947265625,10,100,10,8
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,6
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,10
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,4
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,5
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,12
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,4
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,4
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,20
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,8
3.69775390625,1.92373046875,0.7978515625,2.5594726562499996,10,100,10,12
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,8
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,10
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,12
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,12
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,7
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,7
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,2
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,13
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,10
2.34150390625,2.11748046875,0.6103515625,3.91572265625,10,100,10,7
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,4
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,4
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,10
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,3
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,3
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,4
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,4
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,5
3.89150390625,3.66748046875,0.1103515625,2.36572265625,10,100,10,12
1.95400390625,2.50498046875,0.4853515625,2.75322265625,10,100,10,6
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,11
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,29
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,8
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,6
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,2
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,5
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,9
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,20
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,5
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,6
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,4
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,3
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,11
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,4
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,3
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,8
3.40712890625,2.4081054687499996,0.5166015625,3.0438476562499996,10,100,10,4
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,18
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,19
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,31
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,5
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,13
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,14
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,16
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,16
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,10
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,13
1.8571289062499998,3.95810546875,0.0166015625,1.4938476562499998,10,100,10,15
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,8
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,6
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,6
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,3
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,11
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,8
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,2
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,4
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,3
4.18212890625,3.18310546875,0.7666015625,3.81884765625,10,100,10,3
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,24
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,1
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,13
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,7
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,22
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,7
1.4696289062499999,2.79560546875,0.6416015625,4.20634765625,10,100,10,9
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,4
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,4
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,5
2.63212890625,1.63310546875,0.2666015625,2.26884765625,10,100,10,4
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,5
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,9
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,8
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,14
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,3
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,2
3.01962890625,4.34560546875,0.1416015625,2.65634765625,10,100,10,9
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,3
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,6
4.27900390625,1.72998046875,0.7353515625,3.52822265625,10,100,10,0
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,4
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,6
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,9
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,4
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,6
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,4
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,5
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,5
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,12
2.60791015625,2.81982421875,0.4462890625,2.05087890625,10,100,10,4
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,5
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,2
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,2
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,3
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,1
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,3
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,2
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,3
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,7
4.15791015625,4.36982421875,0.9462890625,3.60087890625,10,100,10,5
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,5
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,17
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,13
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,9
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,28
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,10
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,9
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,16
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,12
1.8329101562499999,3.59482421875,0.1962890625,2.82587890625,10,100,10,11
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,3
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,8
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,5
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,2
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,5
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,4
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,1
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,7
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,5
3.38291015625,2.04482421875,0.6962890625,4.37587890625,10,100,10,8
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,5
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,8
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,5
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,10
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,6
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,5
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,3
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,10
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,19
2.41416015625,1.85107421875,0.8837890625,2.63212890625,10,100,10,17
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,2
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,9
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,3
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,4
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,1
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,3
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,2
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,6
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,2
3.96416015625,3.40107421875,0.3837890625,4.18212890625,10,100,10,12
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,7
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,3
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,3
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,5
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,6
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,3
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,3
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,9
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,10
1.63916015625,4.17607421875,0.6337890625,1.8571289062499998,10,100,10,7
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,7
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,10
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,12
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,7
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,5
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,5
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,9
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,5
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,22
3.18916015625,2.62607421875,0.1337890625,3.40712890625,10,100,10,22
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,5
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,13
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,15
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,9
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,29
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,5
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,9
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,3
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,18
2.02666015625,2.23857421875,0.0087890625,3.79462890625,10,100,10,9
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,5
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,8
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,2
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,3
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,1
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,3
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,3
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,4
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,8
3.57666015625,3.78857421875,0.5087890625,2.24462890625,10,100,10,8
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,5
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,11
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,12
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,7
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,11
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,10
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,8
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,14
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,3
2.8016601562499996,3.0135742187499996,0.2587890625,3.01962890625,10,100,10,11
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,2
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,8
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,13
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,2
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,8
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,3
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,3
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,17
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,7
4.35166015625,1.4635742187499998,0.7587890625,1.4696289062499999,10,100,10,9
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,11
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,13
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,3
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,9
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,4
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,8
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,13
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,26
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,13
2.48681640625,1.48779296875,0.3759765625,3.09228515625,10,100,10,4
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,5
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,4
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,2
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,6
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,4
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,6
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,4
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,1
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,2
4.03681640625,3.03779296875,0.8759765625,1.54228515625,10,100,10,1
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,6
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,8
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,11
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,9
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,22
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,15
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,19
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,18
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,9
1.7118164062499999,3.81279296875,0.1259765625,3.86728515625,10,100,10,9
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,3
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,12
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,11
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,4
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,12
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,3
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,7
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,11
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,10
3.26181640625,2.26279296875,0.6259765625,2.31728515625,10,100,10,5
2.09931640625,2.6502929687499996,0.5009765625,1.92978515625,10,100,10,5
2.09931640625,2.6502929687499996,0.5009765625,1.92978515625,10,100,10,2
2.09931640625,2.6502929687499996,0.5009765625,1.92978515625,10,100,10,4
2.09931640625,2.6502929687499996,0.5009765625,1.92978515625,10,100,10,10
2.09931640625,2.6502929687499996,0.5009765625,1.92978515625,10,100,10,6
2.09931640625,2.6502929687499996,0.5009765625,1.92978515625,10,100,10,7
